CODIGO,NOMBRE,DEPARTAMENTO_CENTRO,MUNICIPIO_CENTRO,SECTOR,ZONA,Total matricula inicial
10234,"CENTRO ESCOLAR ""CASERIO LOMAS DEL COCO",,,,,
10235,INSTITUTO NACIONAL DE NUEVO CUSCATLAN,LA LIBERTAD,NUEVO CUSCATLAN,PUBLICO,Urbana,137
10236,"CENTRO ESCOLAR ""COLONIA TAZUMAL""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,381
10237,"CENTRO ESCOLAR ""COLONIA SANTA ELENITA""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,39
10239,"INSTITUTO NACIONAL ""JORGE ELISEO AZUCENA ORTEGA""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,824
10240,"CENTRO ESCOLAR ""COOPERATIVA EL MANGUITO",,,,,
10242,"CENTRO ESCOLAR ""CANTON BUENOS AIRES""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,129
10243,"CENTRO ESCOLAR ""DOCTOR JOSE MARIA VIDES""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,196
10244,"CENTRO ESCOLAR ""CANTON SAN JOSE""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,139
10245,"CENTRO ESCOLAR ""CANTON SAN SEBASTIAN""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,172
10246,CENTRO ESCOLAR COMUNIDAD NUEVA JERUSALEN,SAN SALVADOR,TONACATEPEQUE,PUBLICO,Urbana,163
10249,"CENTRO ESCOLAR ""COLONIA SANTA CRUZ""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,408
10250,COMPLEJO EDUCATIVO  CASERIO SAN NICOLAS,,,,,
10251,"CENTRO ESCOLAR ""CASERIO SAN JORGE""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,79
10252,"CENTRO ESCOLAR ""CASERIO SAN CRISTOBAL",,,,,
10253,"CENTRO ESCOLAR ""CASERIO SAN LUIS",,,,,
10254,"CENTRO ESCOLAR ""CANTON EL TANQUE""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,127
10255,"CENTRO ESCOLAR ""HACIENDA EL COCO",,,,,
10256,"COMPLEJO EDUCATIVO ""CANTON EL COCO""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,784
10257,"CENTRO ESCOLAR ""CANTON GALEANO""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,260
10258,"CENTRO ESCOLAR ""HACIENDA NAZARENO",,,,,
10262,"COMPLEJO EDUCATIVO ""CANTON LA MAGDALENA""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,535
10263,"CENTRO ESCOLAR ""PROFESOR SERGIO OVIDIO  GARCIA""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,71
10265,"CENTRO ESCOLAR ""ALICIA ORTIZ VIUDA DE FLORES""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,255
10266,"CENTRO ESCOLAR ""ALFREDO ESPINO""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,18
10267,"CENTRO ESCOLAR ""CANTON EL ARADO""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,95
10268,"CENTRO ESCOLAR ""FRANCISCO IGNACIO CORDERO""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,1
10269,"CENTRO ESCOLAR ""GUADALUPE RETANA HERRERA""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,631
10270,"CENTRO ESCOLAR ""SIMON BOLIVAR""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,810
10271,"COMPLEJO EDUCATIVO ""BENITO JUAREZ""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,585
10272,"CENTRO ESCOLAR ""GENERAL SALVADOR CASTANEDA CASTRO""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,836
10273,"CENTRO ESCOLAR ""DOCTOR RANULFO CASTRO""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,1
10274,"ESCUELA DE EDUCACION PARVULARIA ""GABRIELA MISTRAL""",SANTA ANA,CHALCHUAPA,PUBLICO,Urbana,548
10275,"CENTRO ESCOLAR "" CANTON LA LAGUNA """,SANTA ANA,EL CONGO,PUBLICO,Rural,171
10276,"COMPLEJO EDUCATIVO "" CANTON EL GUINEO """,SANTA ANA,EL CONGO,PUBLICO,Rural,393
10277,CENTRO ESCOLAR PARA SORDOS DE SANTA ANA,SANTA ANA,SANTA ANA,PUBLICO,Urbana,43
10278,COMPLEJO EDUCATIVO CANTON LA PRESA,SANTA ANA,EL CONGO,PUBLICO,Rural,415
10279,"CENTRO ESCOLAR "" CANTON EL RODEO """,SANTA ANA,EL CONGO,PUBLICO,Rural,317
10280,"CENTRO ESCOLAR "" HACIENDA EL PORVENIR",,,,,
10281,"CENTRO ESCOLAR "" CANTON EL PEZOTE """,SANTA ANA,EL CONGO,PUBLICO,Rural,277
10282,"CENTRO ESCOLAR "" CASERIO EL PALOMAR",,,,,
10283,INSTITUTO NACIONAL DE EL CONGO,SANTA ANA,EL CONGO,PUBLICO,Urbana,609
10284,"CENTRO ESCOLAR "" EL CONGO """,SANTA ANA,EL CONGO,PUBLICO,Urbana,1
10285,"CENTRO ESCOLAR ""UNION CENTROAMERICANA""",SANTA ANA,EL CONGO,PUBLICO,Urbana,637
10286,"ESCUELA DE EDUCACION PARVULARIA "" DE EL CONGO """,SANTA ANA,EL CONGO,PUBLICO,Urbana,479
10287,CENTRO ESCOLAR  CANTON  MONTE BELLO,SANTA ANA,EL CONGO,PUBLICO,Rural,195
10288,"CENTRO ESCOLAR "" ALFREDO ESPINO """,SANTA ANA,EL CONGO,PUBLICO,Rural,162
10289,"CENTRO ESCOLAR "" CASERIO EL CERRON",,,,,
10291,"COMPLEJO EDUCATIVO  ""PADRE VICENTE AGUILAR""",SANTA ANA,EL PORVENIR,PUBLICO,Urbana,681
10292,"CENTRO ESCOLAR ""CANTON SAN JUAN CHIQUITO""",SANTA ANA,EL PORVENIR,PUBLICO,Rural,193
10293,"CENTRO ESCOLAR "" CANTON LA ARENERA """,SANTA ANA,EL PORVENIR,PUBLICO,Rural,291
10294,"CENTRO ESCOLAR "" CANTON SANTA ROSA SENCA """,SANTA ANA,EL PORVENIR,PUBLICO,Rural,206
10295,"COMPLEJO EDUCATIVO ""MASAHUAT""",SANTA ANA,MASAHUAT,PUBLICO,Urbana,365
10296,CENTRO ESCOLAR MATHIEU SANMARTIN,SAN MIGUEL,CHIRILAGUA,PUBLICO,Rural,22
10297,CENTRO ESCOLAR PROFESORA CELINA DEL CARMEN PAZ DE MENDEZ,MORAZAN,SOCIEDAD,PUBLICO,Rural,64
10298,"CENTRO ESCOLAR JARDIN INFANTIL METAPANECO ""ZOILA TENAS DE FIGUEROA""",SANTA ANA,METAPAN,PUBLICO,Urbana,77
10299,"CENTRO ESCOLAR "" CASERIO BUENOS AIRES",,,,,
10302,"ESCUELA DE EDUCACION PARVULARIA ""DE SAN ALEJO""",LA UNION,SAN ALEJO,PUBLICO,Urbana,56
10303,"COMPLEJO EDUCATIVO ""SCHAFIK JORGE HANDAL""",LA PAZ,SAN JUAN NONUALCO,PUBLICO,Urbana,241
10305,"INSTITUTO NACIONAL ""PROFESORA ROSA ORBELINA CAÑAS DE FLORES""",MORAZAN,CHILANGA,PUBLICO,Urbana,108
10307,"CENTRO ESCOLAR "" CASERIO SAN JUAN ARRIBA",,,,,
10308,"COMPLEJO EDUCATIVO ""CIUDAD REAL""",SANTA ANA,SAN SEBASTIAN SALITRILLO,PUBLICO,Rural,1
10309,"CENTRO ESCOLAR ""CASERIO EL CARMEN",,,,,
10310,"CENTRO ESCOLAR ""REPUBLICA DE MEXICO""",AHUACHAPAN,SAN FRANCISCO MENENDEZ,PUBLICO,Rural,47
10311,"INSTITUTO NACIONAL ""BENJAMIN ESTRADA VALIENTE""",SANTA ANA,METAPAN,PUBLICO,Urbana,843
10314,"CENTRO ESCOLAR ""CASERIO LAS TAPIAS",,,,,
10315,CENTRO ESCOLAR SIHUATEPEQUE,SAN VICENTE,SAN ILDEFONSO,PUBLICO,Rural,16
10317,"CENTRO ESCOLAR ""SAN ISIDRO LABRADOR""",LA LIBERTAD,TAMANIQUE,PUBLICO,Rural,42
10318,"CENTRO ESCOLAR ""CASERIO LOS LLANITOS CANTON SANTA RITA""",SANTA ANA,METAPAN,PUBLICO,Rural,43
10319,"CENTRO ESCOLAR ""REPUBLICA DE TURQUIA""",SANTA ANA,METAPAN,PUBLICO,Urbana,64
10320,"CENTRO ESCOLAR ""CANTON  MATALAPA""",SANTA ANA,METAPAN,PUBLICO,Rural,28
10321,"CENTRO ESCOLAR ""FRANCISCO SALGUERO LOPEZ""",CHALATENANGO,SAN FRANCISCO MORAZAN,PUBLICO,Rural,12
10323,"CENTRO ESCOLAR ""CASERIO EL DESPOBLADO",,,,,
10324,"COLEGIO ""JOHN DEWEY""",SAN SALVADOR,APOPA,PRIVADO,Urbana,135
10325,"CENTRO ESCOLAR ""CASERIO SANTA INES",,,,,
10326,"CENTRO ESCOLAR ""CENTRAL GUAJOYO""",SANTA ANA,METAPAN,PUBLICO,Rural,186
10327,"CENTRO ESCOLAR "" CANTON CUYUISCAT """,SANTA ANA,METAPAN,PUBLICO,Rural,73
10328,"CENTRO ESCOLAR "" CANTON LA CEIBITA """,SANTA ANA,METAPAN,PUBLICO,Rural,28
10329,"CENTRO ESCOLAR "" CANTON LA ISLA """,SANTA ANA,METAPAN,PUBLICO,Rural,142
10331,"CENTRO ESCOLAR ""JOSE ANTONIO CASTRO VILLALOBOS""",SANTA ANA,METAPAN,PUBLICO,Rural,52
10332,"COLEGIO ""DOCTOR LUIS FELIPE BORJA PEREZ""",SAN SALVADOR,MEJICANOS,PRIVADO,Urbana,85
10334,"CENTRO ESCOLAR ""CASERIO EL COLORADO",,,,,
10335,CENTRO ESCOLAR CANTON EL LIMO,SANTA ANA,METAPAN,PUBLICO,Rural,32
10336,"CENTRO ESCOLAR  "" CASERIO EL AHOGADO",,,,,
10338,"CENTRO ESCOLAR ""REPUBLICA FEDERADA CENTROAMERICANA""",SANTA ANA,METAPAN,PUBLICO,Urbana,773
10341,CENTRO ESCOLAR CANTON SAN MIGUEL INGENIO,SANTA ANA,METAPAN,PUBLICO,Rural,315
10342,"CENTRO ESCOLAR ""PROFESOR JOSE LUIS ERNESTO SANCHEZ""",LA LIBERTAD,COLON,PUBLICO,Rural,186
10343,"CENTRO ESCOLAR ""HUMBERTO PARADA SANDOVAL""",SANTA ANA,METAPAN,PUBLICO,Rural,126
10344,"CENTRO ESCOLAR ""FRANCISCO JAVIER GARCIA""",SANTA ANA,METAPAN,PUBLICO,Rural,145
10345,"COMPLEJO EDUCATIVO ""CANTON SANTA RITA""",SANTA ANA,METAPAN,PUBLICO,Rural,247
10347,"CENTRO ESCOLAR ""CANTON MALPASO""",SANTA ANA,METAPAN,PUBLICO,Rural,47
10348,"CENTRO ESCOLAR ""CASERIO EL JICARO",,,,,
10349,"CENTRO ESCOLAR CATOLICO ""PADRE ARTURO D'ONOFRIO""",USULUTAN,JUCUAPA,PUBLICO,Rural,395
10350,"CENTRO ESCOLAR ""JESUS CORLETO VALIENTE""",SANTA ANA,METAPAN,PUBLICO,Rural,62
10351,"CENTRO ESCOLAR ""HACIENDA VIEJA""",SANTA ANA,METAPAN,PUBLICO,Rural,94
10353,"CENTRO ESCOLAR ""CASERIO SAN FRANCISCO",,,,,
10354,"COLEGIO ""GUADALUPANO"" DE SAN MIGUEL",SAN MIGUEL,SAN MIGUEL,PRIVADO,Urbana,291
10355,"CENTRO ESCOLAR ""CASERIO EL COBANO",,,,,
10356,"CENTRO ESCOLAR ""CASERIO SAN DIEGO""",SANTA ANA,METAPAN,PUBLICO,Rural,214
10358,"CENTRO ESCOLAR ""CASERIO LA CONCHAGUA",,,,,
10359,"CENTRO ESCOLAR "" CANTON SAN JUAN """,SANTA ANA,METAPAN,PUBLICO,Rural,78
10360,"CENTRO ESCOLAR "" EZEQUIEL GALDAMEZ """,SANTA ANA,METAPAN,PUBLICO,Rural,34
10363,"CENTRO ESCOLAR "" CANTON SAN ANTONIO LA JUNTA """,SANTA ANA,METAPAN,PUBLICO,Rural,59
10365,"CENTRO ESCOLAR ""AGUSTIN RIVAS VALDES""",SANTA ANA,METAPAN,PUBLICO,Rural,149
10366,"CENTRO ESCOLAR ""CANTON SAN JOSE INGENIO""",SANTA ANA,METAPAN,PUBLICO,Rural,89
10367,"CENTRO ESCOLAR ""CANTON EL ROSARIO""",SANTA ANA,METAPAN,PUBLICO,Rural,32
10368,"CENTRO ESCOLAR "" CANTON TAHUILAPA """,SANTA ANA,METAPAN,PUBLICO,Rural,59
10369,"CENTRO ESCOLAR ""RODRIGO J. LEIVA""",SANTA ANA,METAPAN,PUBLICO,Urbana,969
10370,"CENTRO ESCOLAR ""LUZ GOMEZ""",SANTA ANA,METAPAN,PUBLICO,Urbana,896
10371,"CENTRO ESCOLAR ""REPUBLICA DE GUATEMALA""",SANTA ANA,METAPAN,PUBLICO,Urbana,1
10372,"ESCUELA DE EDUCACION PARVULARIA ""SOR JUANA INES DE LA CRUZ""",SANTA ANA,METAPAN,PUBLICO,Urbana,470
10374,"CENTRO ESCOLAR ""REPUBLICA DE MEXICO""",SANTA ANA,METAPAN,PUBLICO,Rural,134
10375,"CENTRO ESCOLAR ""CASERIO EL DESAGUE",,,,,
10376,"CENTRO ESCOLAR ""HACIENDA OSTUA""",SANTA ANA,METAPAN,PUBLICO,Rural,83
10377,"CENTRO ESCOLAR ""CANTON EL TABLON""",SANTA ANA,SAN ANTONIO PAJONAL,PUBLICO,Rural,51
10379,"CENTRO ESCOLAR ""CANTON EL ANGEL""",SANTA ANA,SAN ANTONIO PAJONAL,PUBLICO,Rural,53
10380,"ESCUELA CRISTIANA ""CANTON LA MAGDALENA""",SANTA ANA,CHALCHUAPA,PRIVADO,Rural,147
10381,"COMPLEJO EDUCATIVO ""JOSE MARIA SALAZAR ESPAÑA""",SANTA ANA,SAN ANTONIO PAJONAL,PUBLICO,Urbana,505
10382,"COMPLEJO EDUCATIVO ""DOCTOR ALBERTO LUNA""",SANTA ANA,SAN SEBASTIAN SALITRILLO,PUBLICO,Urbana,882
10383,"CENTRO ESCOLAR ""CANTON SAN  LUIS""",SANTA ANA,SAN SEBASTIAN SALITRILLO,PUBLICO,Rural,174
10384,"CENTRO ESCOLAR ""CANTON MONTE ALEGRE""",SANTA ANA,SAN SEBASTIAN SALITRILLO,PUBLICO,Rural,524
10385,"CENTRO ESCOLAR ""CANTON LOS AMATES""",SANTA ANA,SAN SEBASTIAN SALITRILLO,PUBLICO,Rural,647
10386,"CENTRO ESCOLAR ""PADRE MARIO ADIN CRUZ ZALDIVAR""",LA LIBERTAD,ZARAGOZA,PUBLICO,Rural,99
10387,PARVULARIA MONSEÑOR JOSE ADOLFO MOJICA,SONSONATE,SONZACATE,PRIVADO,Urbana,31
10388,"CENTRO ESCOLAR ""JOSE ANTONIO MARTINEZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,324
10389,"CENTRO ESCOLAR "" COLONIA EL EDEN """,SANTA ANA,SANTA ANA,PUBLICO,Rural,361
10390,"ESCUELA DE EDUCACION PARVULARIA ""BARRIO SAN MIGUELITO""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,28
10391,"COMPLEJO EDUCATIVO  ""COLONIA RIO ZARCO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,1
10392,"CENTRO ESCOLAR ""COLONIA SANTA GERTRUDIS""",SANTA ANA,SANTA ANA,PUBLICO,Rural,212
10393,"COLEGIO ""NUEVO MUNDO""",MORAZAN,SAN FRANCISCO GOTERA,PRIVADO,Urbana,37
10395,"ESCUELA DE EDUCACION PARVULARIA ""DE LA COLONIA EL PALMAR""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,67
10396,"CENTRO ESCOLAR ""LOMAS DEL TECANA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,110
10397,"COLEGIO CRISTIANO ""MARIA ELIZABETH CASTILLO DE MANGANDI""",LA LIBERTAD,QUEZALTEPEQUE,PRIVADO,Urbana,169
10398,"COLEGIO ""AMIGOS DE ISRAEL"" DE SANTA ANA",SANTA ANA,SANTA ANA,PRIVADO,Urbana,321
10399,"CENTRO ESCOLAR ""INSA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,4
10400,"COLEGIO ""ALICIA MOREL""",SAN SALVADOR,SAN SALVADOR,PRIVADO,Urbana,17
10401,"COLEGIO ""LICENCIADO GUILLERMO GONZALEZ MARTINEZ""",LA UNION,SANTA ROSA DE LIMA,PRIVADO,Urbana,318
10402,"CENTRO ESCOLAR ""CANTON EL PORTEZUELO """,SANTA ANA,SANTA ANA,PUBLICO,Rural,496
10403,"CENTRO ESCOLAR "" CANTON LOMAS DE SAN MARCELINO """,SANTA ANA,SANTA ANA,PUBLICO,Rural,133
10404,"CENTRO ESCOLAR ""MONSEÑOR JOSE LOPEZ SANDOVAL""",SANTA ANA,SANTA ANA,PUBLICO,Rural,176
10407,"CENTRO ESCOLAR ""COLONIA SANTA LEONOR""",SANTA ANA,SANTA ANA,PUBLICO,Rural,959
10408,"COMPLEJO EDUCATIVO ""PROFESOR JOSE ARNOLDO SERMEÑO""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,453
10409,"ESCUELA DE EDUCACION PARVULARIA ""SANTA ISABEL""",SANTA ANA,SANTA ANA,PUBLICO,Rural,296
10411,"CENTRO ESCOLAR ""MERCEDES NOVOA""",SAN VICENTE,APASTEPEQUE,PUBLICO,Urbana,250
10412,"CENTRO ESCOLAR ""COLONIA LA FORTUNA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,44
10414,"CENTRO ESCOLAR ""CASERIO LOS GUIROLA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,106
10415,"CENTRO ESCOLAR ""LICENCIADA CARMEN ELENA CALDERON DE ESCALON""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,579
10417,COMPLEJO EDUCATIVO CASERIO LLANO LARGO,,,,,
10418,"CENTRO ESCOLAR ""CASERIO EL COBANO",,,,,
10419,"CENTRO ESCOLAR ""CASERIO EL TULE""",SANTA ANA,SANTA ANA,PUBLICO,Rural,27
10420,"CENTRO ESCOLAR ""DOCTOR CARLOS MAURICIO MOLINA FONSECA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,250
10421,"CENTRO ESCOLAR ""TOMAS MEDINA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,1
10422,"CENTRO ESCOLAR ""COLONIA SAN LUIS""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,105
10423,"CENTRO ESCOLAR ""CASERIO LAS CANOAS",,,,,
10424,"CENTRO ESCOLAR ""PROFESORA JUANA DEL CARMEN BARRERA AQUINO""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,164
10426,"CENTRO ESCOLAR "" CASERIO PINAL DE GRANADA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,173
10427,Centro Escolar Caserio El Portezuelo,SONSONATE,JUAYUA,PUBLICO,Rural,19
10428,"COMPLEJO EDUCATIVO ""HACIENDA SAN CAYETANO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,524
10429,"CENTRO ESCOLAR ""TRANSITO CIENFUEGOS""",SANTA ANA,SANTA ANA,PUBLICO,Rural,222
10430,"COMPLEJO EDUCATIVO  ""PRESBITERO RAFAEL PAZ FUENTES""",SANTA ANA,SANTA ANA,PUBLICO,Rural,1
10431,"CENTRO ESCOLAR ""DR. SALVADOR AYALA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,999
10432,Centro Escolar CaserIo El Morro N°2,SONSONATE,IZALCO,PUBLICO,Rural,40
10433,"CENTRO ESCOLAR ""REPUBLICA FEDERAL DE ALEMANIA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,34
10434,Instituto Nacional de San Isidro,MORAZAN,SAN ISIDRO,PUBLICO,Urbana,93
10435,ESCUELA DE EDUCACION PARVULARIA JERUSALEN,LA PAZ,JERUSALEN,PUBLICO,Urbana,140
10436,"CENTRO ESCOLAR "" ANGELA MEDINA GOMEZ """,SANTA ANA,SANTA ANA,PUBLICO,Rural,84
10437,"CENTRO ESCOLAR ""FINCA EL PARAISO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,148
10438,"COMPLEJO EDUCATIVO ""MANUEL MONEDERO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,1
10439,"CENTRO ESCOLAR ""JUAN JOSE BERNAL""",SANTA ANA,SANTA ANA,PUBLICO,Rural,470
10440,"CENTRO ESCOLAR ""VALLE EL MATAZANO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,200
10441,"CENTRO ESCOLAR ""VALLE LOS ELIZONDOS""",SANTA ANA,SANTA ANA,PUBLICO,Rural,192
10442,"CENTRO ESCOLAR ""RAFAEL ALVAREZ ANGEL""",SANTA ANA,SANTA ANA,PUBLICO,Rural,13
10443,"CENTRO ESCOLAR "" CANTON EL RANCHADOR """,SANTA ANA,SANTA ANA,PUBLICO,Rural,61
10444,"CENTRO ESCOLAR ""CANTON LOS APOYOS""",SANTA ANA,SANTA ANA,PUBLICO,Rural,193
10446,"COMPLEJO EDUCATIVO ""EMILIO MARTINEZ",SANTA ANA,SANTA ANA,PUBLICO,Rural,293
10447,"CENTRO ESCOLAR ""CASERIO EL AMATILLO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,164
10448,"CENTRO ESCOLAR ""CANTON OCHUPSE ABAJO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,141
10449,"CENTRO ESCOLAR ""FINCA SAN FRANCISCO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,66
10450,"COLEGIO ""CORONEL MILTON ANTONIO ANDRADE CABRERA""",SANTA ANA,SANTA ANA,PRIVADO,Urbana,130
10451,"CENTRO ESCOLAR ""CASERIO LA ESPERANZA",,,,,
10452,"CENTRO ESCOLAR ""VALLE EL CARMEN  CANTON NATIVIDAD""",SANTA ANA,SANTA ANA,PUBLICO,Rural,345
10453,"CENTRO ESCOLAR ""ANTONIA MORAN DE LOBATO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,73
10454,"CENTRO ESCOLAR ""CANTON OCHUPSE ARRIBA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,151
10455,"CENTRO ESCOLAR "" CANTON EL PINALON """,SANTA ANA,SANTA ANA,PUBLICO,Rural,495
10456,"ESCUELA DE EDUCACION PARVULARIA ""SAN RAFAEL""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,222
10457,"ESCUELA DE EDUCACION PARVULARIA ""BARRIO SAN MIGUELITO""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,36
10458,"ESCUELA DE EDUCACION PARVULARIA ""GUARDERIA Y REFUGIO INFANTIL""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,24
10459,"COMPLEJO EDUCATIVO  ""DOCTOR MANUEL PARADA SALGADO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,272
10461,"CENTRO ESCOLAR ""JOSE ALEJANDRO CABRERA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,118
10462,"CENTRO ESCOLAR ""CANTON  TABLON MATAZANO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,182
10463,"CENTRO ESCOLAR ""TEODORO MORENO""",SANTA ANA,SANTA ANA,PUBLICO,Rural,360
10464,"CENTRO ESCOLAR ""CANTON FLOR AMARILLA ARRIBA""",SANTA ANA,SANTA ANA,PUBLICO,Rural,281
10465,"CENTRO ESCOLAR ""CASERIO EL BEJUCO """,SANTA ANA,SANTA ANA,PUBLICO,Rural,353
10466,"CENTRO ESCOLAR ""CANTON LAS ARADAS""",SANTA ANA,SANTA ANA,PUBLICO,Rural,263
10467,"CENTRO ESCOLAR ""JOSE L. MARTINEZ""",SANTA ANA,SANTA ANA,PUBLICO,Rural,74
10468,"COMPLEJO EDUCATIVO  ""FE Y ALEGRIA LA MERCED""",SANTA ANA,SANTA ANA,PUBLICO,Rural,654
10469,"CENTRO ESCOLAR ""RAFAEL ALVAREZ LALINDE""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,321
10470,"COMPLEJO EDUCATIVO ""PROFESOR MARTIN ROMEO MONTERROSA RODRIGUEZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,1
10471,"CENTRO ESCOLAR ""FLORINDA B. GONZALEZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,419
10472,CENTRO ESCOLAR CATOLICO  LA SANTA CRUZ,,,,,
10473,COLEGIO METODISTA AHUACHAPANECO,AHUACHAPAN,AHUACHAPAN,PRIVADO,Urbana,475
10474,"COLEGIO ""RESIDENCIAL VILLA PRIMAVERA""",LA LIBERTAD,QUEZALTEPEQUE,PRIVADO,Urbana,102
10475,COLEGIO DE LAS AMERICAS,AHUACHAPAN,ATIQUIZAYA,PRIVADO,Urbana,82
10476,"ESCUELA DE EDUCACION PARVULARIA ""SANTA ANA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,257
10477,"ESCUELA DE EDUCACION PARVULARIA PROFESORA ""MARIA ELVIRA SIFONTES""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,301
10478,"COLEGIO ""PAULA FOX""",LA LIBERTAD,COLON,PRIVADO,Urbana,27
10479,"ESCUELA DE EDUCACION PARVULARIA ""DR. FEDERICO VIDES""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,425
10480,"ESCUELA DE EDUCACION PARVULARIA ""YOLANDA RAMIREZ DE DIAZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,270
10481,"ESCUELA DE EDUCACION PARVULARIA ""SANTA LUCIA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,58
10482,"COLEGIO ""ANTONIO GARCIA PONCE""",LA LIBERTAD,COLON,PRIVADO,Urbana,89
10483,"CENTRO ESCOLAR ""SANTA ANA CALIFORNIA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,373
10484,"COMPLEJO EDUCATIVO ""COLONIA QUIÑONEZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,581
10485,"CENTRO ESCOLAR ""NAPOLEON RIOS""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,520
10486,"CENTRO ESCOLAR ""JOSE MARTI""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,417
10487,"CENTRO ESCOLAR ""REPUBLICA DE VENEZUELA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,305
10488,"CENTRO ESCOLAR ""GENERAL FRANCISCO MORAZAN""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,370
10489,"CENTRO ESCOLAR ""CLUB DE LEONES""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,122
10490,"COLEGIO ""WILLIAM KILPATRICK""",SAN SALVADOR,MEJICANOS,PRIVADO,Urbana,54
10491,"COMPLEJO EDUCATIVO ""CAPITAN GENERAL GERARDO BARRIOS""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,1
10492,"CENTRO ESCOLAR ""DR. HUMBERTO QUINTERO""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,757
10493,"CENTRO ESCOLAR ""SANTA LUCIA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,233
10494,"CENTRO ESCOLAR  ""LEOPOLDO NUÑEZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,252
10495,"CENTRO ESCOLAR ""JOSE MARIANO MENDEZ""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,216
10496,"CENTRO ESCOLAR ""TOMAS MEDINA""",SANTA ANA,SANTA ANA,PUBLICO,Urbana,655
